ID,y,Antiguedad,Volumen,Consumo,Ship_to,Frec,Tiempo_ultima_compra,Devolucion,Venta_2020,Venta_2021,Venta_2022,Venta_2023,Crecimiento_21vs20,Crecimiento_22vs21,Crecimiento_23vs22,Territorio,Estado,Cliente_Nuevo,Anio_Registro,Compra_unica,Material.Number,Temporada,SO,Linea_Negocio,n_Estado,n_Anio_Registro,n_Material.Number,n_Linea_Negocio,n_Estado_CHP,n_Estado_COA,n_Estado_GUA,n_Estado_JAL,n_Estado_MIC,n_Estado_Otros,n_Estado_PUE,n_Estado_SIN,n_Estado_TAM,n_Anio_Registro_2017,n_Anio_Registro_2018,n_Anio_Registro_2019,n_Anio_Registro_2020,n_Anio_Registro_2021,n_Anio_Registro_2022,n_Anio_Registro_2023,n_Material.Number_1001368,n_Material.Number_26867,n_Material.Number_Otros,n_Linea_Negocio_FG,n_Linea_Negocio_HN,n_Linea_Negocio_HS,n_Linea_Negocio_IN
21345274,0,-0.2976218204046334,-0.20265294472447778,-0.21834082999148863,-0.20169874510175434,-0.3293887024596994,-0.7798570674016472,-0.1369482737298884,-0.2644213521898328,-0.21740292937202768,-0.1590333594483445,-0.21182758717123418,-0.06173982427005354,0.41955248727698496,-0.19891984367183183,A5642C,COA,False,2020,False,1001368,OI,3CR,FG,COA,2020,1001368,FG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
21480242,0,-0.7181506597682529,-0.17097298116849166,-0.15809003221628123,0.03311471934506413,-0.3357951254578683,-0.63879557260238,-0.31438955862907936,-0.2644213521898328,-0.2274019539932578,-0.05686740472123712,-0.13262366176013463,-0.06173982427005354,2.0095593745233327,-0.13799378330678483,A4742A,JAL,False,2021,False,48485,OI,3ST,ST,JAL,2021,Otros,FG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21107505,0,0.9495540521005558,0.8349635132557166,1.3092870155935221,0.2679281837918826,1.8487951169177266,-0.31748883444849335,-0.31438955862907936,1.9491453622681596,1.2910234822053166,2.16703883863049,0.4759160757770809,-0.08171005409819614,0.040477053154535377,-0.19686675768334033,A5242S,SIN,False,2017,False,24728,OI,3CR,FG,SIN,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
26021174,0,-1.85659166103612,-0.19155857565905982,-0.2334746059136832,-0.20169874510175434,-0.2300891459880815,-0.3201010843521835,-0.2256689161794839,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.18746960102735058,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9492C,SIN,False,2023,False,51369,OI,3CR,IN,SIN,2023,Otros,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21319309,0,-0.02119943689770601,0.40319990040579007,0.023434986732324758,0.2679281837918826,-0.3293887024596994,-0.5264688267437041,-0.31438955862907936,-0.08893465002683969,0.47745076465732594,0.0010748237444459221,-0.11522964221516127,0.28437251979655553,-0.26124086696788745,-0.15107713171009934,A4A42A,JAL,False,2019,False,56384,OI,3IS,IN,JAL,2019,Otros,IN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21108133,0,0.9495540521005558,0.24350657703341325,0.6534254139474556,-0.20169874510175434,1.2273720860953432,-0.3201010843521835,0.21793429606849354,0.858579813947346,0.47755833116567636,0.8958629567286035,0.48798342174098125,-0.08693993531094643,0.043416550890808994,-0.1156125886117884,A9252A,GUA,False,2017,False,20898,OI,3CR,HS,GUA,2017,Otros,HS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26032463,0,-1.9351951824124973,-0.20724751961046967,-0.2487907916748536,-0.20169874510175434,-0.29095016447068606,-0.7850815672090274,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.22678637792116327,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9352L,GRO,False,2023,False,19191,OI,3CR,FG,Otros,2023,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21109641,0,0.9495540521005558,-0.17890366444326436,-0.21245968175467594,-0.20169874510175434,-0.3325919139587839,-0.40108083136657763,-0.31438955862907936,-0.1816403359528817,-0.1890434110927199,-0.2544450805824864,-0.1935349999017248,-0.07977556929092548,-0.34825685283316843,-0.060137265829718047,A4A42A,CMX,False,2017,False,55476,OI,3IS,FG,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21107364,0,0.9495540521005558,0.30872844973607116,-0.03689142949238716,0.03311471934506413,-0.16282170450730804,-0.3227133342558736,-0.1369482737298884,-0.0064566630910283,-0.0678641035997476,0.2966675011781814,-0.2265250152932943,-0.08134876317231765,0.40723301973863796,-0.262560455744863,A5342E,JAL,False,2017,False,32719,OI,3CR,HN,JAL,2017,Otros,HN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21268378,1,0.30893535288307933,-0.17805415544367809,-0.22625616619632624,-0.20169874510175434,-0.3069662219661083,0.49753313550282874,-0.31438955862907936,-0.22916156392863832,-0.23357814659714815,-0.17903880183609758,-0.23919235550919413,-0.11186202089319358,0.9341484707004207,-0.2681050296390437,A5442D,MEX,False,2019,False,1001368,OI,3CR,FG,Otros,2019,1001368,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
21109024,0,0.9495540521005558,0.41719201104981657,0.39505416696049817,0.03311471934506413,-0.25251162648167264,0.18406314706001256,-0.1369482737298884,0.7085984922061281,0.7336659956359316,0.4721405873698646,0.11409366702198571,-0.04832106228624436,-0.16539545617883905,-0.15081456812894117,A9582B,TAM,False,2017,False,26867,OI,3CR,HS,TAM,2017,26867,HS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21110035,1,0.9495540521005558,-0.2092826440387565,-0.25175826805267354,-0.20169874510175434,-0.38064008644505065,0.2781041435928574,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.23356463751681514,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A4742A,JAL,False,2017,False,66683,OI,3CR,ST,JAL,2017,Otros,FG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21346114,0,-0.31203246599030265,-0.14964946501280313,-0.1636760878731109,-0.20169874510175434,0.13187375340846133,-0.24173358724147942,-0.31438955862907936,-0.2644213521898328,-0.11953552111693436,-0.0565720230136209,-0.17635072634192445,-0.06173982427005354,0.03201011154735207,-0.19149531619246485,A9142P,OAX,False,2020,False,70498,OI,3CR,FG,Otros,2020,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21300885,0,0.06919461268512808,-0.05773057461899245,-0.019611833142198866,0.03311471934506413,0.07741915792402569,-0.7798570674016472,0.306654938518089,0.08799412893786328,-0.016049799786483174,0.33089137648250694,-0.23919235550919413,-0.08563153069238989,0.27498549192937394,-0.2681050296390437,A9492G,SIN,False,2019,False,62225,OI,3CR,HS,SIN,2019,Otros,HS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26019131,0,-1.838250839381632,-0.2084696025867291,-0.2518738556831688,-0.20169874510175434,-0.3101694334651927,-0.4245910804997889,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.23399505387973787,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A5742J,ZAC,False,2023,False,19544,PV,3CR,IN,Otros,2023,Otros,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21246703,0,0.5932180885276446,-0.18126800511886862,-0.15062674820375035,0.03311471934506413,-0.2236827229899126,-0.5604280754916758,-0.1369482737298884,-0.23899054731296052,-0.2206849763992215,-0.030299859033206446,-0.10523474193890883,-0.04094455642270171,1.6714008292568472,-0.12393964858768902,A9492C,BCN,False,2018,False,26867,OI,3CR,IN,Otros,2018,26867,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
21109979,0,0.9495540521005558,-0.1103463555646838,-0.22109986046438793,-0.20169874510175434,-0.3197790679624461,-0.4585503292477606,0.12921365361889806,-0.24185844511843552,-0.24560158351046144,-0.15646535700185574,-0.2213482686834522,-0.14390269121559088,9.314906920929229,-0.22417300840955676,A9512M,HID,False,2017,False,32732,OI,3CR,HN,Otros,2017,Otros,HN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21107292,1,0.9495540521005558,-0.2077447890723442,-0.25181666672707825,-0.20169874510175434,-0.36462402894962836,3.023578792371189,-0.31438955862907936,-0.2565577320142501,-0.248106902986786,-0.2544450805824864,-0.23919235550919413,-0.15572183830476838,-0.12492944470829975,-0.060137265829718047,A5842D,CHP,False,2017,False,30915,OI,3CR,HS,CHP,2017,Otros,HS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21107392,0,0.9495540521005558,-0.01194188409206825,0.18193631658969744,-0.20169874510175434,1.5573028705010414,-0.6361833226986898,-0.04822763128029292,0.038377349407512494,0.4017474921474607,0.2698112816783227,0.08036508281626716,0.07272235818980664,-0.14892628955988435,-0.12106746927845069,A5442D,MEX,False,2017,False,24728,OI,3CR,FG,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21109040,0,0.9495540521005558,-0.199257429524351,-0.11919607328003716,-0.20169874510175434,-0.3389983369569528,-0.6361833226986898,-0.31438955862907936,-0.23464051109408823,-0.2035132838883483,-0.034851071125418145,-0.07060133646763374,0.003665507352076774,0.868472578423054,-0.08290672175215254,A9582C,TAM,False,2017,False,26867,OI,3CR,HS,TAM,2017,26867,HS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21514637,0,-0.9356204022428972,-0.18041547116142032,-0.2070205414364478,-0.20169874510175434,-0.06992857103385901,-0.7720203176905768,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.15414709659179932,-0.18808759345007192,-0.06173982427005354,-0.12492944470829975,-0.14519361029584635,A9512G,PUE,False,2021,False,71542,OI,3CR,HS,PUE,2021,Otros,HS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21107357,1,0.9495540521005558,-0.18295467120677122,-0.18403397376497455,0.03311471934506413,-0.36462402894962836,1.9839033307025153,-0.31438955862907936,-0.24321115999856488,0.06402133892032036,-0.2544450805824864,-0.23919235550919413,1.4106921035941071,-0.34825685283316843,-0.060137265829718047,A4742C,JAL,False,2017,False,48485,OI,3ST,ST,JAL,2017,Otros,FG,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21107235,0,0.9495540521005558,-0.2008129300782918,-0.23045038593299025,-0.20169874510175434,-0.18844739649998365,-0.4794483284772817,-0.2256689161794839,-0.24292246814620902,-0.248106902986786,-0.21413613604211015,-0.2037630142279155,-0.15572183830476838,-0.12492944470829975,-0.056081178762654255,A5442B,CMX,False,2017,False,57553,OI,3CR,HS,Otros,2017,Otros,HS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21107522,0,0.9495540521005558,-0.1803833729974399,-0.17442151111674697,-0.20169874510175434,-0.2941533759697705,-0.4820605783809718,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.06780619441445904,-0.15554290443005508,-0.06173982427005354,-0.12492944470829975,-0.15999050868534412,A9492A,SIN,False,2017,False,62521,OI,3CR,IN,SIN,2017,Otros,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21108985,0,0.9495540521005558,-0.20424104760204265,-0.23982742619134745,0.03311471934506413,-0.36462402894962836,-0.46116257915145076,-0.31438955862907936,-0.23070960034860005,-0.23730163289320674,-0.24684904432606994,-0.22730016392180433,-0.12160471670584672,-0.17455772145552492,0.1095523149450578,A9582F,TAM,False,2017,False,57366,OI,3CR,FG,TAM,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21526981,0,-1.128199029615022,-0.19158596833303262,-0.2054688036613791,-0.20169874510175434,-0.10516389752378795,-0.5604280754916758,-0.1369482737298884,-0.2644213521898328,-0.248106902986786,-0.23330650027030747,-0.1616995158204395,-0.06173982427005354,-0.12492944470829975,0.6162137060383995,A5742L,ZAC,False,2022,False,51369,OI,3CR,FG,Otros,2022,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21108769,0,0.9495540521005558,0.21787031123254513,0.10222020385365625,-0.20169874510175434,-0.1468056470118858,-0.4245910804997889,0.21793429606849354,0.3269476329817009,0.6501028973179894,0.013570966307739041,-0.25329686520287903,0.005951096866964969,-0.2745293961229217,-0.28079966595099887,A9462F,JAL,False,2017,False,61184,OI,3CR,HS,JAL,2017,Otros,HS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21108533,1,0.9495540521005558,-0.18942614841954442,-0.245442451230411,-0.20169874510175434,-0.3133726449642772,2.0962300765611914,-0.31438955862907936,-0.2466471463229303,-0.22639687729806007,-0.2544450805824864,-0.23919235550919413,-0.025708410419922046,-0.34825685283316843,-0.060137265829718047,A5442A,MEX,False,2017,False,19191,OI,3CR,HS,Otros,2017,Otros,HS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21253648,0,0.5041340976344167,-0.20814408351013194,-0.24588121986694364,-0.20169874510175434,-0.27813731847434825,-0.3201010843521835,-0.1369482737298884,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.2234903445256113,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9442E,JAL,False,2018,False,30901,OI,3CR,IN,JAL,2018,Otros,IN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21375342,0,-0.12076389730778414,-0.1030098244299778,-0.1581938569188708,-0.20169874510175434,-0.021880398547592255,-0.63879557260238,-0.31438955862907936,-0.2644213521898328,-0.1628466068706823,-0.015131369439167567,-0.16588312913809822,-0.06173982427005354,0.3452759222021243,-0.19421018817121874,A9522B,GUA,False,2020,False,67656,OI,3CR,HS,GUA,2020,Otros,HS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21109041,0,0.9495540521005558,-0.20905476387981703,-0.24342727433793887,-0.20169874510175434,-0.37743687494596617,-0.7119385699057037,-0.31438955862907936,-0.23278877198114653,-0.248106902986786,-0.2544450805824864,-0.23919235550919413,-0.15572183830476838,-0.12492944470829975,-0.060137265829718047,A9582C,TAM,False,2017,False,26867,OI,3CR,HS,TAM,2017,26867,HS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
21109449,1,0.9495540521005558,-0.20736683739280523,-0.24835475983889804,-0.20169874510175434,-0.38064008644505065,3.0679870407339216,-0.31438955862907936,-0.23782084710501375,-0.248106902986786,-0.2544450805824864,-0.23919235550919413,-0.15572183830476838,-0.12492944470829975,-0.060137265829718047,A9452C,CHH,False,2017,False,61499,OI,3CR,FG,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21556225,0,-1.407241530501162,-0.1972676794639946,-0.2421300304524116,-0.20169874510175434,-0.3133726449642772,-0.6414078225060701,-0.2256689161794839,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.2089236491101484,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A9582A,TAM,False,2022,False,68450,OI,3CR,HN,TAM,2022,Otros,HN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
21107258,0,0.9495540521005558,0.06718396794757207,0.6282830614988956,0.03311471934506413,0.6636068622564799,-0.5578158255879857,-0.1369482737298884,0.8192528489733103,0.8411075863477067,0.5196206586462512,0.47451984809786685,-0.048734408814565755,-0.17266244508070883,-0.0456878425151157,A9572E,BCN,False,2017,False,36926,OI,3CR,FG,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21524245,0,-1.087587210237227,-0.11541273985054483,-0.19323338716530322,-0.20169874510175434,-0.06672535953477456,-0.31748883444849335,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.09419954775165569,-0.16103565710818074,-0.06173982427005354,-0.12492944470829975,-0.1504519389242846,A9352E,OAX,False,2022,False,44452,OI,3CR,FG,Otros,2022,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21108525,0,0.9495540521005558,-0.20489645513881544,-0.23239909959117563,-0.20169874510175434,-0.34860797145420613,-0.6832038209651122,-0.31438955862907936,-0.24576469678987997,-0.21935826001541495,-0.23729711164218617,-0.22592734368282855,0.0082999856567104,-0.20087582408388385,-0.08150228802264958,A5442J,MEX,False,2017,False,57553,OI,3CR,ST,Otros,2017,Otros,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21108383,0,0.9495540521005558,-0.1391748341893682,-0.22019051277690754,-0.20169874510175434,-0.3454047599551217,-0.4742238286699014,-0.31438955862907936,-0.14806185920840043,-0.248106902986786,-0.2544450805824864,-0.19607166451738978,-0.15572183830476838,-0.12492944470829975,-0.060137265829718047,A9482D,CAM,False,2017,False,39261,OI,3CR,IN,Otros,2017,Otros,IN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21108255,1,0.9495540521005558,-0.1972029789763901,-0.23082445805405918,-0.20169874510175434,-0.3005597989679394,0.9520646187449122,-0.31438955862907936,-0.21748574916462068,-0.21572376913700078,-0.22422559722682323,-0.23919235550919413,-0.08228152001015551,-0.11768069127664674,-0.2681050296390437,A9252M,GUA,False,2017,False,65346,OI,3CR,HS,GUA,2017,Otros,HS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21530166,0,-1.069246388582739,-0.20244657537700161,-0.24806193041680102,-0.20169874510175434,-0.35501439445237504,0.20757339619322376,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.2198004986158772,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A5442A,MEX,False,2022,False,20222,OI,3CR,HS,Otros,2022,Otros,HS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21108739,1,0.9495540521005558,-0.10441979090011212,-0.19280485533570613,-0.20169874510175434,-0.25891804947984154,3.023578792371189,-0.31438955862907936,0.06283200145918129,-0.248106902986786,-0.2544450805824864,-0.23919235550919413,-0.15572183830476838,-0.12492944470829975,-0.060137265829718047,A5342E,JAL,False,2017,False,19191,OI,3CR,HS,JAL,2017,Otros,HS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21109719,0,0.9495540521005558,-0.14435763733961368,-0.10227851627439277,-0.20169874510175434,-0.06672535953477456,-0.63879557260238,-0.04822763128029292,-0.08633862934568332,-0.011887241955234813,-0.14335885049133623,-0.1591744828217549,-0.01452910937405591,-0.2320610525743504,-0.09434501690452295,A9252B,GUA,False,2017,False,39964,OI,3CR,FG,GUA,2017,Otros,FG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21154850,1,0.08229519958119098,-0.19331926918797487,-0.20161226177535688,-0.20169874510175434,-0.3325919139587839,0.47402288636961754,-0.1369482737298884,-0.1901452124614131,-0.1769787265263009,-0.1548903378511095,-0.23919235550919413,-0.05378986597175586,-0.002423779160183618,-0.2681050296390437,A4A4,TAM,False,2019,False,55476,OI,3IS,IN,TAM,2019,Otros,IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
21109479,0,0.9495540521005558,-0.08227121748755536,-0.15226374097657466,-0.20169874510175434,-0.1788377620027303,-0.7746325675942669,-0.31438955862907936,-0.09259553510394085,-0.18120130194374007,-0.1508510226123053,-0.15960912872411512,-0.1142749303825849,0.0343199327226349,-0.08279037460849321,A5642L,DUR,False,2017,False,20899,OI,3CR,HS,Otros,2017,Otros,HS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25198092,0,-1.5696888080123421,-0.20634171278400676,-0.24941259581464179,-0.20169874510175434,-0.36462402894962836,-0.7093263200020136,-0.31438955862907936,-0.2644213521898328,-0.248106902986786,-0.2544450805824864,-0.22895934919122632,-0.06173982427005354,-0.12492944470829975,-0.060137265829718047,A5642K,COA,False,2023,False,71542,OI,3CR,HS,COA,2023,Otros,HS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21108560,0,0.9495540521005558,-0.012848014420969209,-0.14590598102723806,-0.20169874510175434,-0.17563455050364585,-0.6753670712540418,-0.31438955862907936,-0.12514899872212196,-0.09726430514125294,-0.22380340550449848,-0.08826232632146641,-0.040435680267129515,-0.29806482472325124,0.9200858648858441,A5342L,JAL,False,2017,False,55475,OI,3CR,HS,JAL,2017,Otros,HS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21502245,0,-0.7522121856980165,-0.19320953043886904,-0.207202071555192,-0.20169874510175434,0.3400825008489506,-0.31748883444849335,-0.1369482737298884,-0.2644213521898328,-0.248106902986786,-0.2197022274397044,-0.1570520011353962,-0.06173982427005354,-0.12492944470829975,0.30220913555051104,A9512K,PUE,False,2021,False,39964,OI,3CR,FG,PUE,2021,Otros,FG,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21285620,0,0.04692361496182113,-0.19471837942044876,-0.1728185210552123,0.03311471934506413,-0.24290199198441928,-0.5134075772252534,-0.2256689161794839,-0.11825297424121654,-0.16928355861419073,-0.15310796470502272,-0.1889680694232166,-0.09832083182486606,-0.03059875775979105,-0.148549876718673,A5242R,SIN,False,2019,False,64791,OI,3CR,FG,SIN,2019,Otros,FG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
21113580,0,0.9495540521005558,0.011681536935432954,0.6905666228808661,0.03311471934506413,1.1921367596054142,-0.5604280754916758,0.04049301116930257,0.299794214478656,0.45016474585145455,0.6899287540530677,1.0056036847422731,-0.023987976746970632,-0.014088143407181812,0.04985850729488065,A9442C,COL,False,2017,False,1001368,OI,3CR,FG,Otros,2017,1001368,FG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
